;product_id;country;product_score
3135;64ff2f7fa3a41f5c7f676b76;PANAMA;1.8178300186104335
3136;64ff2f7fa3a41f5c7f676b76;PERU;7.448035645453781
3138;64ff2f7fa3a41f5c7f676b76;RUSSIA;9.106168777299414
3139;64ff2f7fa3a41f5c7f676b76;SAUDI ARABIA;7.682207620913612
3140;64ff2f7fa3a41f5c7f676b76;SINGAPORE;6.424534204122149
3141;64ff2f7fa3a41f5c7f676b76;SPAIN;6.039162954886297
3142;64ff2f7fa3a41f5c7f676b76;SWITZERLAND;4.536328924145404
3143;64ff2f7fa3a41f5c7f676b76;UAE;1.4454269511637696
3144;64ff2f7fa3a41f5c7f676b76;UNITED KINGDOM;7.788386091217523
3145;64ff2f7fa3a41f5c7f676b76;USA;4.773222703925938
3146;64ff2f7fa3a41f5c7f676b77;ARGENTINA;6.256458231356444
3147;64ff2f7fa3a41f5c7f676b77;AUSTRALIA;3.740152289134424
3150;64ff2f7fa3a41f5c7f676b77;BRAZIL;2.007227196804343
3151;64ff2f7fa3a41f5c7f676b77;CANADA;8.065084637882626
3152;64ff2f7fa3a41f5c7f676b77;CHILE;3.4239980557379015
3153;64ff2f7fa3a41f5c7f676b77;COLOMBIA;8.666800289714118
3154;64ff2f7fa3a41f5c7f676b77;FRANCE;9.657249025226818
3155;64ff2f7fa3a41f5c7f676b77;GERMANY;8.299885272070364
3156;64ff2f7fa3a41f5c7f676b77;GREECE;1.281380452908507
3157;64ff2f7fa3a41f5c7f676b77;ITALY;8.550109273574435
3158;64ff2f7fa3a41f5c7f676b77;MALAYSIA;5.193578254132324
3159;64ff2f7fa3a41f5c7f676b77;MEXICO;2.414116008976465
3160;64ff2f7fa3a41f5c7f676b77;NETHERLANDS;0.9315603362614566
3161;64ff2f7fa3a41f5c7f676b77;PANAMA;2.7850983912991465
3162;64ff2f7fa3a41f5c7f676b77;PERU;1.374270821762149
3163;64ff2f7fa3a41f5c7f676b77;PORTUGAL;0.2564458220143273
3164;64ff2f7fa3a41f5c7f676b77;RUSSIA;9.877643491141077
3165;64ff2f7fa3a41f5c7f676b77;SAUDI ARABIA;8.315422484030265
3167;64ff2f7fa3a41f5c7f676b77;SPAIN;7.389492630968597
3168;64ff2f7fa3a41f5c7f676b77;SWITZERLAND;1.9301377119327878
3169;64ff2f7fa3a41f5c7f676b77;UAE;0.27736438950848763
3171;64ff2f7fa3a41f5c7f676b77;USA;4.85203882574691
3173;64ff2f7fa3a41f5c7f676b78;AUSTRALIA;7.416944299363228
3174;64ff2f7fa3a41f5c7f676b78;AUSTRIA;9.628373633597624
3175;64ff2f7fa3a41f5c7f676b78;BELGIUM;8.438836886031547
3176;64ff2f7fa3a41f5c7f676b78;BRAZIL;8.935023559945575
3178;64ff2f7fa3a41f5c7f676b78;CHILE;2.38662747741028
3179;64ff2f7fa3a41f5c7f676b78;COLOMBIA;1.5532601762336873
3181;64ff2f7fa3a41f5c7f676b78;GERMANY;2.4778177009337177
3183;64ff2f7fa3a41f5c7f676b78;ITALY;1.3857947325836095
3185;64ff2f7fa3a41f5c7f676b78;MEXICO;7.9848382371179225
3186;64ff2f7fa3a41f5c7f676b78;NETHERLANDS;9.030430609658255
3187;64ff2f7fa3a41f5c7f676b78;PANAMA;3.073420262617205
3189;64ff2f7fa3a41f5c7f676b78;PORTUGAL;8.769261829390842
3191;64ff2f7fa3a41f5c7f676b78;SAUDI ARABIA;0.550351801589134
3192;64ff2f7fa3a41f5c7f676b78;SINGAPORE;6.773565396271768
3193;64ff2f7fa3a41f5c7f676b78;SPAIN;5.274932098957921
3194;64ff2f7fa3a41f5c7f676b78;SWITZERLAND;2.7674329561978226
3195;64ff2f7fa3a41f5c7f676b78;UAE;7.682010953414372
3196;64ff2f7fa3a41f5c7f676b78;UNITED KINGDOM;2.1204728144672833
3197;64ff2f7fa3a41f5c7f676b78;USA;4.161494874275561
3198;64ff2f7fa3a41f5c7f676b79;ARGENTINA;7.09859336072883
3199;64ff2f7fa3a41f5c7f676b79;AUSTRALIA;3.3822898114186204
3201;64ff2f7fa3a41f5c7f676b79;BELGIUM;8.553601855897258
3202;64ff2f7fa3a41f5c7f676b79;BRAZIL;8.654270106396394
3203;64ff2f7fa3a41f5c7f676b79;CANADA;2.0253041972801933
3204;64ff2f7fa3a41f5c7f676b79;CHILE;4.403899886650794
3205;64ff2f7fa3a41f5c7f676b79;COLOMBIA;4.320126432897782
3206;64ff2f7fa3a41f5c7f676b79;FRANCE;4.100451353007957
3207;64ff2f7fa3a41f5c7f676b79;GERMANY;5.0197213818627855
3209;64ff2f7fa3a41f5c7f676b79;ITALY;0.743663140853692
3211;64ff2f7fa3a41f5c7f676b79;MEXICO;8.700499953341904
3212;64ff2f7fa3a41f5c7f676b79;NETHERLANDS;2.899147783531113
3213;64ff2f7fa3a41f5c7f676b79;PANAMA;0.018123934538119002
3214;64ff2f7fa3a41f5c7f676b79;PERU;6.851039326690107
3216;64ff2f7fa3a41f5c7f676b79;RUSSIA;6.504720837608739
3218;64ff2f7fa3a41f5c7f676b79;SINGAPORE;9.83162213267626
3219;64ff2f7fa3a41f5c7f676b79;SPAIN;7.192472144074453
3220;64ff2f7fa3a41f5c7f676b79;SWITZERLAND;3.327061081562782
3221;64ff2f7fa3a41f5c7f676b79;UAE;9.526175517984088
3222;64ff2f7fa3a41f5c7f676b79;UNITED KINGDOM;3.653457992623681
3224;64ff2f80a3a41f5c7f676b7a;ARGENTINA;8.212446859075975
3226;64ff2f80a3a41f5c7f676b7a;AUSTRIA;3.356740692451857
3228;64ff2f80a3a41f5c7f676b7a;BRAZIL;0.4870831349019955
3229;64ff2f80a3a41f5c7f676b7a;CANADA;7.337848609943546
3230;64ff2f80a3a41f5c7f676b7a;CHILE;3.502109307518656
3231;64ff2f80a3a41f5c7f676b7a;COLOMBIA;3.3888769903528573
3232;64ff2f80a3a41f5c7f676b7a;FRANCE;7.158516268665002
3233;64ff2f80a3a41f5c7f676b7a;GERMANY;3.2203786107005983
3234;64ff2f80a3a41f5c7f676b7a;GREECE;1.1801270421302457
3235;64ff2f80a3a41f5c7f676b7a;ITALY;4.045102519056054
3236;64ff2f80a3a41f5c7f676b7a;MALAYSIA;8.238440395488334
3238;64ff2f80a3a41f5c7f676b7a;NETHERLANDS;1.3020448800646023
3239;64ff2f80a3a41f5c7f676b7a;PANAMA;5.544807757638369
3240;64ff2f80a3a41f5c7f676b7a;PERU;1.3225929394371383
3241;64ff2f80a3a41f5c7f676b7a;PORTUGAL;0.4918284843948173
3242;64ff2f80a3a41f5c7f676b7a;RUSSIA;3.7870977456529276
3245;64ff2f80a3a41f5c7f676b7a;SPAIN;6.578833163302649
3246;64ff2f80a3a41f5c7f676b7a;SWITZERLAND;2.749873331962748
3247;64ff2f80a3a41f5c7f676b7a;UAE;4.457311477374176
3248;64ff2f80a3a41f5c7f676b7a;UNITED KINGDOM;4.9133092474312265
3250;64ff2f80a3a41f5c7f676b7b;ARGENTINA;8.412902813418961
3251;64ff2f80a3a41f5c7f676b7b;AUSTRALIA;8.189792084053515
3252;64ff2f80a3a41f5c7f676b7b;AUSTRIA;0.02347209850922294
3253;64ff2f80a3a41f5c7f676b7b;BELGIUM;4.139189942191694
3254;64ff2f80a3a41f5c7f676b7b;BRAZIL;6.560910319600197
3256;64ff2f80a3a41f5c7f676b7b;CHILE;8.52396170561594
3257;64ff2f80a3a41f5c7f676b7b;COLOMBIA;0.4889778331779282
3258;64ff2f80a3a41f5c7f676b7b;FRANCE;6.282483184109164
3259;64ff2f80a3a41f5c7f676b7b;GERMANY;8.420194975661152
3260;64ff2f80a3a41f5c7f676b7b;GREECE;2.5507602058337433
3261;64ff2f80a3a41f5c7f676b7b;ITALY;2.0525633136665666
3262;64ff2f80a3a41f5c7f676b7b;MALAYSIA;4.678493876066028
3263;64ff2f80a3a41f5c7f676b7b;MEXICO;9.625795817735428
3264;64ff2f80a3a41f5c7f676b7b;NETHERLANDS;6.928863945079552
3265;64ff2f80a3a41f5c7f676b7b;PANAMA;4.244850464717135
3266;64ff2f80a3a41f5c7f676b7b;PERU;0.20862799944167176
3267;64ff2f80a3a41f5c7f676b7b;PORTUGAL;5.56725863437884
3268;64ff2f80a3a41f5c7f676b7b;RUSSIA;3.4878800179691583
3269;64ff2f80a3a41f5c7f676b7b;SAUDI ARABIA;1.8571364215303654
3270;64ff2f80a3a41f5c7f676b7b;SINGAPORE;5.001481022022287
3272;64ff2f80a3a41f5c7f676b7b;SWITZERLAND;3.413826339672049
3273;64ff2f80a3a41f5c7f676b7b;UAE;0.38724682791928755
3274;64ff2f80a3a41f5c7f676b7b;UNITED KINGDOM;7.255060202316683
3276;64ff2f80a3a41f5c7f676b7c;ARGENTINA;7.325829199625043
3277;64ff2f80a3a41f5c7f676b7c;AUSTRALIA;6.188314497587254
3278;64ff2f80a3a41f5c7f676b7c;AUSTRIA;8.408206534962314
3279;64ff2f80a3a41f5c7f676b7c;BELGIUM;2.031815437810062
3280;64ff2f80a3a41f5c7f676b7c;BRAZIL;2.862015516141306
3281;64ff2f80a3a41f5c7f676b7c;CANADA;4.586557828766654
3282;64ff2f80a3a41f5c7f676b7c;CHILE;0.6017518398717969
3283;64ff2f80a3a41f5c7f676b7c;COLOMBIA;8.83545779908167
3284;64ff2f80a3a41f5c7f676b7c;FRANCE;4.90628607906515
3286;64ff2f80a3a41f5c7f676b7c;GREECE;3.2466324227745034
3287;64ff2f80a3a41f5c7f676b7c;ITALY;4.779634473630291
3289;64ff2f80a3a41f5c7f676b7c;MEXICO;3.2512982173623852
3290;64ff2f80a3a41f5c7f676b7c;NETHERLANDS;2.862634204326847
3291;64ff2f80a3a41f5c7f676b7c;PANAMA;4.4801843925703455
3292;64ff2f80a3a41f5c7f676b7c;PERU;4.819046723850681
3293;64ff2f80a3a41f5c7f676b7c;PORTUGAL;4.333453933722776
3294;64ff2f80a3a41f5c7f676b7c;RUSSIA;5.479309532061977
3295;64ff2f80a3a41f5c7f676b7c;SAUDI ARABIA;7.833790022848519
3296;64ff2f80a3a41f5c7f676b7c;SINGAPORE;0.5726819166468122
3297;64ff2f80a3a41f5c7f676b7c;SPAIN;8.115186866124906
3298;64ff2f80a3a41f5c7f676b7c;SWITZERLAND;2.2853439235618134
3299;64ff2f80a3a41f5c7f676b7c;UAE;2.5209291655706756
3301;64ff2f80a3a41f5c7f676b7c;USA;5.994664890668177
3302;64ff2f80a3a41f5c7f676b7d;ARGENTINA;9.756713027758328
3303;64ff2f80a3a41f5c7f676b7d;AUSTRALIA;0.17399333552498675
3304;64ff2f80a3a41f5c7f676b7d;AUSTRIA;6.731335896142853
3305;64ff2f80a3a41f5c7f676b7d;BELGIUM;6.968972059160002
3306;64ff2f80a3a41f5c7f676b7d;BRAZIL;5.73651796007669
3307;64ff2f80a3a41f5c7f676b7d;CANADA;0.09690114396220251
3308;64ff2f80a3a41f5c7f676b7d;CHILE;6.063517967866069
3309;64ff2f80a3a41f5c7f676b7d;COLOMBIA;1.150213090526434
3310;64ff2f80a3a41f5c7f676b7d;FRANCE;0.7806768925740004
3311;64ff2f80a3a41f5c7f676b7d;GERMANY;6.960615849049479
3312;64ff2f80a3a41f5c7f676b7d;GREECE;7.0023455561820205
3314;64ff2f80a3a41f5c7f676b7d;MALAYSIA;8.899118681936706
3315;64ff2f80a3a41f5c7f676b7d;MEXICO;0.03380468909316203
3316;64ff2f80a3a41f5c7f676b7d;NETHERLANDS;3.787598541202084
3317;64ff2f80a3a41f5c7f676b7d;PANAMA;0.12271998955288854
3319;64ff2f80a3a41f5c7f676b7d;PORTUGAL;3.6466254619424445
3320;64ff2f80a3a41f5c7f676b7d;RUSSIA;4.916579383346226
3321;64ff2f80a3a41f5c7f676b7d;SAUDI ARABIA;5.297291615500274
3322;64ff2f80a3a41f5c7f676b7d;SINGAPORE;3.5593271356659417
3323;64ff2f80a3a41f5c7f676b7d;SPAIN;7.25301368106488
3324;64ff2f80a3a41f5c7f676b7d;SWITZERLAND;4.155949227512182
3325;64ff2f80a3a41f5c7f676b7d;UAE;5.171265423132403
3326;64ff2f80a3a41f5c7f676b7d;UNITED KINGDOM;8.000876009861674
3327;64ff2f80a3a41f5c7f676b7d;USA;1.7430276633440045
3329;64ff2f80a3a41f5c7f676b7e;AUSTRALIA;3.2089523256181973
3330;64ff2f80a3a41f5c7f676b7e;AUSTRIA;5.214296006680304
3331;64ff2f80a3a41f5c7f676b7e;BELGIUM;7.67618224964933
3332;64ff2f80a3a41f5c7f676b7e;BRAZIL;4.253554274890066
3334;64ff2f80a3a41f5c7f676b7e;CHILE;0.7276677227003481
3335;64ff2f80a3a41f5c7f676b7e;COLOMBIA;9.88830531872069
3336;64ff2f80a3a41f5c7f676b7e;FRANCE;7.079107226828931
3337;64ff2f80a3a41f5c7f676b7e;GERMANY;7.22735135947622
3338;64ff2f80a3a41f5c7f676b7e;GREECE;4.651049115214691
3339;64ff2f80a3a41f5c7f676b7e;ITALY;5.47040056942646
3340;64ff2f80a3a41f5c7f676b7e;MALAYSIA;9.940484437835114
3341;64ff2f80a3a41f5c7f676b7e;MEXICO;5.951157036774508
3342;64ff2f80a3a41f5c7f676b7e;NETHERLANDS;2.18929466084955
3343;64ff2f80a3a41f5c7f676b7e;PANAMA;9.643797397192534
3344;64ff2f80a3a41f5c7f676b7e;PERU;5.377626824461089
3345;64ff2f80a3a41f5c7f676b7e;PORTUGAL;0.20673348874929776
3346;64ff2f80a3a41f5c7f676b7e;RUSSIA;5.733514779903137
3347;64ff2f80a3a41f5c7f676b7e;SAUDI ARABIA;0.7047560300619526
3348;64ff2f80a3a41f5c7f676b7e;SINGAPORE;5.275883103536511
3349;64ff2f80a3a41f5c7f676b7e;SPAIN;8.253316838683723
3351;64ff2f80a3a41f5c7f676b7e;UAE;5.388663711522192
3352;64ff2f80a3a41f5c7f676b7e;UNITED KINGDOM;3.7345333390966475
3353;64ff2f80a3a41f5c7f676b7e;USA;8.82609750835914
3354;64ff2f80a3a41f5c7f676b7f;ARGENTINA;9.275900779296464
3355;64ff2f80a3a41f5c7f676b7f;AUSTRALIA;3.4749098239976375
3356;64ff2f80a3a41f5c7f676b7f;AUSTRIA;4.989507839769967
3357;64ff2f80a3a41f5c7f676b7f;BELGIUM;9.829222960897368
3358;64ff2f80a3a41f5c7f676b7f;BRAZIL;1.781008458877097
3359;64ff2f80a3a41f5c7f676b7f;CANADA;2.9815323600574493
3360;64ff2f80a3a41f5c7f676b7f;CHILE;4.284224556745372
3363;64ff2f80a3a41f5c7f676b7f;GERMANY;1.008882974158004
3364;64ff2f80a3a41f5c7f676b7f;GREECE;2.720425685242448
3365;64ff2f80a3a41f5c7f676b7f;ITALY;5.44688686854613
3366;64ff2f80a3a41f5c7f676b7f;MALAYSIA;2.284980603904417
3367;64ff2f80a3a41f5c7f676b7f;MEXICO;6.8628498540384335
3368;64ff2f80a3a41f5c7f676b7f;NETHERLANDS;3.4767148209558973
3369;64ff2f80a3a41f5c7f676b7f;PANAMA;0.8979493630683111
3370;64ff2f80a3a41f5c7f676b7f;PERU;7.645330248695975
3371;64ff2f80a3a41f5c7f676b7f;PORTUGAL;5.6741630417696935
3372;64ff2f80a3a41f5c7f676b7f;RUSSIA;8.248692827397955
3373;64ff2f80a3a41f5c7f676b7f;SAUDI ARABIA;3.6015161712986044
3374;64ff2f80a3a41f5c7f676b7f;SINGAPORE;0.19379435372295362
3375;64ff2f80a3a41f5c7f676b7f;SPAIN;0.46688493932794617
3376;64ff2f80a3a41f5c7f676b7f;SWITZERLAND;7.9544982187515725
3377;64ff2f80a3a41f5c7f676b7f;UAE;4.106412121127878
3378;64ff2f80a3a41f5c7f676b7f;UNITED KINGDOM;9.763857052217986
3379;64ff2f80a3a41f5c7f676b7f;USA;8.303083713969377
3380;64ff2f80a3a41f5c7f676b80;ARGENTINA;0.16121882644064556
3382;64ff2f80a3a41f5c7f676b80;AUSTRIA;8.699802000990143
3383;64ff2f80a3a41f5c7f676b80;BELGIUM;2.128661738751987
3384;64ff2f80a3a41f5c7f676b80;BRAZIL;4.862649294290312
3385;64ff2f80a3a41f5c7f676b80;CANADA;5.061213479377499
3387;64ff2f80a3a41f5c7f676b80;COLOMBIA;0.5972120215536381
3388;64ff2f80a3a41f5c7f676b80;FRANCE;1.2566564642211286
3389;64ff2f80a3a41f5c7f676b80;GERMANY;4.230474014254005
3391;64ff2f80a3a41f5c7f676b80;ITALY;6.426208765553482
3393;64ff2f80a3a41f5c7f676b80;MEXICO;2.644169773403404
3394;64ff2f80a3a41f5c7f676b80;NETHERLANDS;5.26400965938686
3396;64ff2f80a3a41f5c7f676b80;PERU;3.7913537859535573
3397;64ff2f80a3a41f5c7f676b80;PORTUGAL;6.303635057524667
3399;64ff2f80a3a41f5c7f676b80;SAUDI ARABIA;4.2443730129587305
3400;64ff2f80a3a41f5c7f676b80;SINGAPORE;8.516330999216773
3401;64ff2f80a3a41f5c7f676b80;SPAIN;9.83744068549565
3402;64ff2f80a3a41f5c7f676b80;SWITZERLAND;9.130518325239903
3403;64ff2f80a3a41f5c7f676b80;UAE;1.6860423542182579
3405;64ff2f80a3a41f5c7f676b80;USA;4.57177678623766
3407;64ff2f80a3a41f5c7f676b81;AUSTRALIA;4.5881772065788535
3408;64ff2f80a3a41f5c7f676b81;AUSTRIA;8.404663917476341
3409;64ff2f80a3a41f5c7f676b81;BELGIUM;3.5718932381962984
3410;64ff2f80a3a41f5c7f676b81;BRAZIL;5.496018693821493
3411;64ff2f80a3a41f5c7f676b81;CANADA;6.092790032330994
3412;64ff2f80a3a41f5c7f676b81;CHILE;1.1152078559720435
3413;64ff2f80a3a41f5c7f676b81;COLOMBIA;5.579611305943047
3414;64ff2f80a3a41f5c7f676b81;FRANCE;2.4684148835463215
3416;64ff2f80a3a41f5c7f676b81;GREECE;2.0661688034146253
3417;64ff2f80a3a41f5c7f676b81;ITALY;2.503155801522714
3418;64ff2f80a3a41f5c7f676b81;MALAYSIA;0.9935199866756084
3420;64ff2f80a3a41f5c7f676b81;NETHERLANDS;0.697302506219537
3421;64ff2f80a3a41f5c7f676b81;PANAMA;6.46866369400544
3422;64ff2f80a3a41f5c7f676b81;PERU;9.409788638874799
3423;64ff2f80a3a41f5c7f676b81;PORTUGAL;6.879996211440641
3425;64ff2f80a3a41f5c7f676b81;SAUDI ARABIA;3.1185560861273953
3427;64ff2f80a3a41f5c7f676b81;SPAIN;3.3504659496639446
3428;64ff2f80a3a41f5c7f676b81;SWITZERLAND;5.4138920322413195
3429;64ff2f80a3a41f5c7f676b81;UAE;8.663018763116723
3430;64ff2f80a3a41f5c7f676b81;UNITED KINGDOM;2.0246455034858224
3432;64ff2f80a3a41f5c7f676b82;ARGENTINA;4.685113617940299
3435;64ff2f80a3a41f5c7f676b82;BELGIUM;4.989467224428436
3436;64ff2f80a3a41f5c7f676b82;BRAZIL;9.312236222091098
3437;64ff2f80a3a41f5c7f676b82;CANADA;5.361528781577578
3439;64ff2f80a3a41f5c7f676b82;COLOMBIA;7.808586732681054
3442;64ff2f80a3a41f5c7f676b82;GREECE;0.8780117989925063
3443;64ff2f80a3a41f5c7f676b82;ITALY;3.2692361275934823
3445;64ff2f80a3a41f5c7f676b82;MEXICO;6.114234532780712
3446;64ff2f80a3a41f5c7f676b82;NETHERLANDS;6.7763793192000845
3447;64ff2f80a3a41f5c7f676b82;PANAMA;8.85212150692102
3450;64ff2f80a3a41f5c7f676b82;RUSSIA;5.904237448225795
3451;64ff2f80a3a41f5c7f676b82;SAUDI ARABIA;2.895792106181415
3452;64ff2f80a3a41f5c7f676b82;SINGAPORE;5.390952386967243
3453;64ff2f80a3a41f5c7f676b82;SPAIN;7.1153000929150965
3454;64ff2f80a3a41f5c7f676b82;SWITZERLAND;7.843452057177921
3455;64ff2f80a3a41f5c7f676b82;UAE;9.44584270689341
3456;64ff2f80a3a41f5c7f676b82;UNITED KINGDOM;1.9075264266504366
3457;64ff2f80a3a41f5c7f676b82;USA;6.609451607407561
3458;64ff2f81a3a41f5c7f676b83;ARGENTINA;2.0030875552698326
3459;64ff2f81a3a41f5c7f676b83;AUSTRALIA;3.178723289884682
3460;64ff2f81a3a41f5c7f676b83;AUSTRIA;1.427644990314486
3461;64ff2f81a3a41f5c7f676b83;BELGIUM;7.729937439058874
3463;64ff2f81a3a41f5c7f676b83;CANADA;9.139995204779161
3464;64ff2f81a3a41f5c7f676b83;CHILE;0.2992880225111305
3465;64ff2f81a3a41f5c7f676b83;COLOMBIA;8.135080348312417
3466;64ff2f81a3a41f5c7f676b83;FRANCE;2.4175538311379774
3468;64ff2f81a3a41f5c7f676b83;GREECE;4.869692094347693
3469;64ff2f81a3a41f5c7f676b83;ITALY;7.482191796815087
3470;64ff2f81a3a41f5c7f676b83;MALAYSIA;5.0685432203438054
3471;64ff2f81a3a41f5c7f676b83;MEXICO;2.3124989890319183
3473;64ff2f81a3a41f5c7f676b83;PANAMA;9.06165700920017
3474;64ff2f81a3a41f5c7f676b83;PERU;5.9358264292422795
3475;64ff2f81a3a41f5c7f676b83;PORTUGAL;9.312555832051334
3477;64ff2f81a3a41f5c7f676b83;SAUDI ARABIA;8.466413379362253
3478;64ff2f81a3a41f5c7f676b83;SINGAPORE;8.765876425546024
3480;64ff2f81a3a41f5c7f676b83;SWITZERLAND;3.617127349906398
3481;64ff2f81a3a41f5c7f676b83;UAE;9.87315130569836
3482;64ff2f81a3a41f5c7f676b83;UNITED KINGDOM;8.52394463692882
3483;64ff2f81a3a41f5c7f676b83;USA;3.376069915192076
3484;64ff2f81a3a41f5c7f676b84;ARGENTINA;8.964153574547506
3485;64ff2f81a3a41f5c7f676b84;AUSTRALIA;7.552928303212915
3486;64ff2f81a3a41f5c7f676b84;AUSTRIA;7.251370257538344
3487;64ff2f81a3a41f5c7f676b84;BELGIUM;0.06225830459886561
3488;64ff2f81a3a41f5c7f676b84;BRAZIL;0.2256791768352151
3489;64ff2f81a3a41f5c7f676b84;CANADA;6.947925338696837
3490;64ff2f81a3a41f5c7f676b84;CHILE;2.7868354489177882
3491;64ff2f81a3a41f5c7f676b84;COLOMBIA;0.5851834716710758
3492;64ff2f81a3a41f5c7f676b84;FRANCE;2.859510607711101
3493;64ff2f81a3a41f5c7f676b84;GERMANY;8.379094744354909
3494;64ff2f81a3a41f5c7f676b84;GREECE;4.706117971613364
3495;64ff2f81a3a41f5c7f676b84;ITALY;6.155792586722861
3496;64ff2f81a3a41f5c7f676b84;MALAYSIA;8.005054142712032
3497;64ff2f81a3a41f5c7f676b84;MEXICO;3.2337447188446253
3498;64ff2f81a3a41f5c7f676b84;NETHERLANDS;0.11145908220815626
3499;64ff2f81a3a41f5c7f676b84;PANAMA;3.233210858109554
3501;64ff2f81a3a41f5c7f676b84;PORTUGAL;9.566783898808188
3503;64ff2f81a3a41f5c7f676b84;SAUDI ARABIA;4.822849857220396
3504;64ff2f81a3a41f5c7f676b84;SINGAPORE;5.698076037779537
3505;64ff2f81a3a41f5c7f676b84;SPAIN;7.604293598010697
3506;64ff2f81a3a41f5c7f676b84;SWITZERLAND;1.1493337857995478
3507;64ff2f81a3a41f5c7f676b84;UAE;7.339359668307356
3508;64ff2f81a3a41f5c7f676b84;UNITED KINGDOM;2.9775444644740565
3509;64ff2f81a3a41f5c7f676b84;USA;3.8816149560412807
3510;64ff2f81a3a41f5c7f676b85;ARGENTINA;2.6948986414332543
3512;64ff2f81a3a41f5c7f676b85;AUSTRIA;1.53545546126846
3515;64ff2f81a3a41f5c7f676b85;CANADA;3.6146137380946266
3516;64ff2f81a3a41f5c7f676b85;CHILE;0.9463894874199363
3517;64ff2f81a3a41f5c7f676b85;COLOMBIA;8.447780598969542
3520;64ff2f81a3a41f5c7f676b85;GREECE;3.059463517515865
3521;64ff2f81a3a41f5c7f676b85;ITALY;6.536173183268515
3522;64ff2f81a3a41f5c7f676b85;MALAYSIA;2.9669555558645166
3523;64ff2f81a3a41f5c7f676b85;MEXICO;2.1070404175372515
3524;64ff2f81a3a41f5c7f676b85;NETHERLANDS;7.136570983968323
3525;64ff2f81a3a41f5c7f676b85;PANAMA;6.240038205401301
3526;64ff2f81a3a41f5c7f676b85;PERU;2.1810493121894945
3527;64ff2f81a3a41f5c7f676b85;PORTUGAL;6.120961483863823
3529;64ff2f81a3a41f5c7f676b85;SAUDI ARABIA;0.05001677739518873
3530;64ff2f81a3a41f5c7f676b85;SINGAPORE;1.769146066002123
3531;64ff2f81a3a41f5c7f676b85;SPAIN;7.2775397839780895
3533;64ff2f81a3a41f5c7f676b85;UAE;4.101506665261754
3534;64ff2f81a3a41f5c7f676b85;UNITED KINGDOM;2.0362888694892742
3537;64ff2f81a3a41f5c7f676b86;AUSTRALIA;5.059163770202551
3538;64ff2f81a3a41f5c7f676b86;AUSTRIA;4.6521700102013375
3539;64ff2f81a3a41f5c7f676b86;BELGIUM;6.339362925019291
3540;64ff2f81a3a41f5c7f676b86;BRAZIL;0.7253831994026283
3541;64ff2f81a3a41f5c7f676b86;CANADA;8.19349630525595
3542;64ff2f81a3a41f5c7f676b86;CHILE;0.5827677892914829
3544;64ff2f81a3a41f5c7f676b86;FRANCE;4.538552745398071
3545;64ff2f81a3a41f5c7f676b86;GERMANY;7.104730236683353
3547;64ff2f81a3a41f5c7f676b86;ITALY;3.4481103466490737
3548;64ff2f81a3a41f5c7f676b86;MALAYSIA;9.101185300440596
3549;64ff2f81a3a41f5c7f676b86;MEXICO;7.5523185635566845
3550;64ff2f81a3a41f5c7f676b86;NETHERLANDS;4.260480648574394
3551;64ff2f81a3a41f5c7f676b86;PANAMA;1.8382639377285492
3552;64ff2f81a3a41f5c7f676b86;PERU;0.4343890857041488
3553;64ff2f81a3a41f5c7f676b86;PORTUGAL;8.016643274207073
3554;64ff2f81a3a41f5c7f676b86;RUSSIA;1.94274245856226
3555;64ff2f81a3a41f5c7f676b86;SAUDI ARABIA;2.6967417437883467
3556;64ff2f81a3a41f5c7f676b86;SINGAPORE;0.10378363050580708
3557;64ff2f81a3a41f5c7f676b86;SPAIN;0.18226884967541546
3558;64ff2f81a3a41f5c7f676b86;SWITZERLAND;2.3041843416800067
3559;64ff2f81a3a41f5c7f676b86;UAE;8.728684862716404
3560;64ff2f81a3a41f5c7f676b86;UNITED KINGDOM;7.808230484565093
3561;64ff2f81a3a41f5c7f676b86;USA;7.698731150124427
3562;64ff2f81a3a41f5c7f676b87;ARGENTINA;8.270347743480663
3563;64ff2f81a3a41f5c7f676b87;AUSTRALIA;1.8661356892797698
3565;64ff2f81a3a41f5c7f676b87;BELGIUM;9.790652893434416
3567;64ff2f81a3a41f5c7f676b87;CANADA;2.321926323466219
3568;64ff2f81a3a41f5c7f676b87;CHILE;1.499298509392426
3570;64ff2f81a3a41f5c7f676b87;FRANCE;2.9464469369901893
3571;64ff2f81a3a41f5c7f676b87;GERMANY;5.3045334215681175
3572;64ff2f81a3a41f5c7f676b87;GREECE;1.2443062040961839
3573;64ff2f81a3a41f5c7f676b87;ITALY;7.386210233842016
3574;64ff2f81a3a41f5c7f676b87;MALAYSIA;3.715266890447765
3575;64ff2f81a3a41f5c7f676b87;MEXICO;5.68416535617164
3577;64ff2f81a3a41f5c7f676b87;PANAMA;7.3423602365008005
3578;64ff2f81a3a41f5c7f676b87;PERU;9.01893747595618
3579;64ff2f81a3a41f5c7f676b87;PORTUGAL;8.193469667232646
3580;64ff2f81a3a41f5c7f676b87;RUSSIA;5.374686744522369
3582;64ff2f81a3a41f5c7f676b87;SINGAPORE;9.911728954846165
3584;64ff2f81a3a41f5c7f676b87;SWITZERLAND;5.29739188008214
3585;64ff2f81a3a41f5c7f676b87;UAE;5.359721582608036
3586;64ff2f81a3a41f5c7f676b87;UNITED KINGDOM;1.5848819500154276
